pane,fragment,Rep,mfr,element,ppm
BL,24,13,B,Li,2.97
BL,24,13,B,Mg,24160
BL,24,13,B,Mn,129.3
BL,24,13,B,Na,107340
BL,24,13,B,Nd,2.35
BL,24,13,B,Pb,1.086
BL,24,13,B,Rb,0.975
BL,24,13,B,Sr,28.28
BL,24,13,B,Ti,121.4
BL,24,13,B,Zr,31.46
BL,24,14,B,Al,1650.9
BL,24,14,B,Ba,12.73
BL,24,14,B,Ca,66020
BL,24,14,B,Ce,4.61
BL,24,14,B,Fe,532
BL,24,14,B,Hf,0.861
BL,24,14,B,K,708
BL,24,14,B,La,2.549
BL,24,14,B,Li,2.54
BL,24,14,B,Mg,23950
BL,24,14,B,Mn,126.9
BL,24,14,B,Na,105900
BL,24,14,B,Nd,2.23
BL,24,14,B,Pb,1.079
BL,24,14,B,Rb,1.048
BL,24,14,B,Sr,28.06
BL,24,14,B,Ti,116.2
BL,24,14,B,Zr,31.19
BL,24,15,B,Al,1646
BL,24,15,B,Ba,12.08
BL,24,15,B,Ca,65730
BL,24,15,B,Ce,4.54
BL,24,15,B,Fe,526
BL,24,15,B,Hf,0.824
BL,24,15,B,K,709.5
BL,24,15,B,La,2.553
BL,24,15,B,Li,3.63
BL,24,15,B,Mg,24120
BL,24,15,B,Mn,127.5
BL,24,15,B,Na,106730
BL,24,15,B,Nd,2.23
BL,24,15,B,Pb,1.117
BL,24,15,B,Rb,1.044
BL,24,15,B,Sr,28.22
BL,24,15,B,Ti,120.6
BL,24,15,B,Zr,31.19
BL,24,16,B,Al,1652
BL,24,16,B,Ba,12.37
BL,24,16,B,Ca,65510
BL,24,16,B,Ce,4.72
BL,24,16,B,Fe,543
BL,24,16,B,Hf,0.731
BL,24,16,B,K,715.8
BL,24,16,B,La,2.45
BL,24,16,B,Li,2.77
BL,24,16,B,Mg,24090
BL,24,16,B,Mn,128.1
BL,24,16,B,Na,106960
BL,24,16,B,Nd,2.2
BL,24,16,B,Pb,1.105
BL,24,16,B,Rb,1.08
BL,24,16,B,Sr,28.48
BL,24,16,B,Ti,118.4
BL,24,16,B,Zr,31.08
BL,24,17,B,Al,1618
BL,24,17,B,Ba,12.5
BL,24,17,B,Ca,64820
BL,24,17,B,Ce,4.58
BL,24,17,B,Fe,544
BL,24,17,B,Hf,0.836
BL,24,17,B,K,708
BL,24,17,B,La,2.49
BL,24,17,B,Li,3.01
BL,24,17,B,Mg,23750
BL,24,17,B,Mn,126.4
BL,24,17,B,Na,106040
BL,24,17,B,Nd,2.09
BL,24,17,B,Pb,1.083
BL,24,17,B,Rb,1.035
BL,24,17,B,Sr,27.89
BL,24,17,B,Ti,118.2
BL,24,17,B,Zr,30.7
BL,24,18,B,Al,1631.1
BL,24,18,B,Ba,12.67
BL,24,18,B,Ca,65250
BL,24,18,B,Ce,4.58
BL,24,18,B,Fe,530
BL,24,18,B,Hf,0.848
BL,24,18,B,K,716.4
BL,24,18,B,La,2.467
BL,24,18,B,Li,3.57
BL,24,18,B,Mg,23850
BL,24,18,B,Mn,126.1
BL,24,18,B,Na,106380
BL,24,18,B,Nd,2.23
BL,24,18,B,Pb,1.125
BL,24,18,B,Rb,1.079
BL,24,18,B,Sr,28.48
BL,24,18,B,Ti,119.4
BL,24,18,B,Zr,30.44
BL,24,19,B,Al,1617.6
BL,24,19,B,Ba,13.01
BL,24,19,B,Ca,65070
BL,24,19,B,Ce,4.66
BL,24,19,B,Fe,539
BL,24,19,B,Hf,0.821
BL,24,19,B,K,710.4
BL,24,19,B,La,2.496
BL,24,19,B,Li,2.82
BL,24,19,B,Mg,23780
BL,24,19,B,Mn,127.5
BL,24,19,B,Na,106530
BL,24,19,B,Nd,2.34
BL,24,19,B,Pb,1.118
BL,24,19,B,Rb,1.049
BL,24,19,B,Sr,28.83
BL,24,19,B,Ti,116.5
BL,24,19,B,Zr,31.14
BL,24,20,B,Al,1622
BL,24,20,B,Ba,12.7
BL,24,20,B,Ca,65460
BL,24,20,B,Ce,4.64
BL,24,20,B,Fe,543
BL,24,20,B,Hf,0.836
BL,24,20,B,K,713
BL,24,20,B,La,2.488
BL,24,20,B,Li,3.22
BL,24,20,B,Mg,23850
BL,24,20,B,Mn,127.6
BL,24,20,B,Na,106800
BL,24,20,B,Nd,2.25
BL,24,20,B,Pb,1.056
BL,24,20,B,Rb,1.102
BL,24,20,B,Sr,29
BL,24,20,B,Ti,116.5
BL,24,20,B,Zr,30.86
BM,1,1,B,Al,1632
BM,1,1,B,Ba,12.31
BM,1,1,B,Ca,66570
BM,1,1,B,Ce,4.64
BM,1,1,B,Fe,559
BM,1,1,B,Hf,0.84
BM,1,1,B,K,728.6
BM,1,1,B,La,2.51
BM,1,1,B,Li,2.65
BM,1,1,B,Mg,24190
BM,1,1,B,Mn,126.7
BM,1,1,B,Na,105260
BM,1,1,B,Nd,2.13
BM,1,1,B,Pb,1.18
BM,1,1,B,Rb,1.114
BM,1,1,B,Sr,30.36
BM,1,1,B,Ti,110.9
BM,1,1,B,Zr,28.62
BM,1,2,B,Al,1621
BM,1,2,B,Ba,12.89
BM,1,2,B,Ca,66590
BM,1,2,B,Ce,4.63
BM,1,2,B,Fe,531
BM,1,2,B,Hf,0.76
BM,1,2,B,K,733.1
BM,1,2,B,La,2.6
BM,1,2,B,Li,3.04
BM,1,2,B,Mg,24110
BM,1,2,B,Mn,127.7
BM,1,2,B,Na,105780
BM,1,2,B,Nd,2.27
BM,1,2,B,Pb,1.128
BM,1,2,B,Rb,1.19
BM,1,2,B,Sr,30.17
BM,1,2,B,Ti,116.5
BM,1,2,B,Zr,29.84
BM,1,3,B,Al,1620
BM,1,3,B,Ba,12.91
BM,1,3,B,Ca,66600
BM,1,3,B,Ce,4.77
BM,1,3,B,Fe,543
BM,1,3,B,Hf,0.91
BM,1,3,B,K,733.2
BM,1,3,B,La,2.63
BM,1,3,B,Li,2.58
BM,1,3,B,Mg,24280
BM,1,3,B,Mn,127.3
BM,1,3,B,Na,106150
BM,1,3,B,Nd,2.27
BM,1,3,B,Pb,1.176
BM,1,3,B,Rb,1.022
BM,1,3,B,Sr,30.75
BM,1,3,B,Ti,114.2
BM,1,3,B,Zr,28
BM,1,4,B,Al,1608
BM,1,4,B,Ba,12.77
BM,1,4,B,Ca,66760
BM,1,4,B,Ce,4.61
BM,1,4,B,Fe,544
BM,1,4,B,Hf,0.7
BM,1,4,B,K,731.7
BM,1,4,B,La,2.47
BM,1,4,B,Li,3.27
BM,1,4,B,Mg,24150
BM,1,4,B,Mn,126.4
BM,1,4,B,Na,105740
BM,1,4,B,Nd,2.37
BM,1,4,B,Pb,1.074
BM,1,4,B,Rb,1.057
BM,1,4,B,Sr,30.14
BM,1,4,B,Ti,116.1
BM,1,4,B,Zr,28.98
BM,1,5,B,Al,1606
BM,1,5,B,Ba,12.69
BM,1,5,B,Ca,66970
BM,1,5,B,Ce,4.74
BM,1,5,B,Fe,541
BM,1,5,B,Hf,0.84
BM,1,5,B,K,746.7
BM,1,5,B,La,2.55
BM,1,5,B,Li,3.13
BM,1,5,B,Mg,24290
BM,1,5,B,Mn,126.6
BM,1,5,B,Na,106830
BM,1,5,B,Nd,2.21
BM,1,5,B,Pb,1.22
BM,1,5,B,Rb,1.071
BM,1,5,B,Sr,30.57
BM,1,5,B,Ti,117.5
BM,1,5,B,Zr,29.28
BM,2,1,B,Al,1618
BM,2,1,B,Ba,12.53
BM,2,1,B,Ca,66850
BM,2,1,B,Ce,4.62
BM,2,1,B,Fe,543
BM,2,1,B,Hf,0.87
BM,2,1,B,K,724.5
BM,2,1,B,La,2.61
BM,2,1,B,Li,2.79
BM,2,1,B,Mg,24270
BM,2,1,B,Mn,127.8
BM,2,1,B,Na,105150
BM,2,1,B,Nd,2.31
BM,2,1,B,Pb,1.164
BM,2,1,B,Rb,1.086
BM,2,1,B,Sr,30.52
BM,2,1,B,Ti,112.6
BM,2,1,B,Zr,27.95
BM,2,2,B,Al,1631
BM,2,2,B,Ba,12.87
BM,2,2,B,Ca,67630
BM,2,2,B,Ce,4.83
BM,2,2,B,Fe,545
BM,2,2,B,Hf,0.86
BM,2,2,B,K,734.1
BM,2,2,B,La,2.75
BM,2,2,B,Li,3.23
BM,2,2,B,Mg,24470
BM,2,2,B,Mn,127.5
BM,2,2,B,Na,105470
BM,2,2,B,Nd,2.32
BM,2,2,B,Pb,1.103
BM,2,2,B,Rb,1.15
BM,2,2,B,Sr,30.61
BM,2,2,B,Ti,117.8
BM,2,2,B,Zr,29.85
BM,2,3,B,Al,1612
BM,2,3,B,Ba,13.31
BM,2,3,B,Ca,66910
BM,2,3,B,Ce,4.64
BM,2,3,B,Fe,540
BM,2,3,B,Hf,0.82
BM,2,3,B,K,728.3
BM,2,3,B,La,2.45
BM,2,3,B,Li,2.64
BM,2,3,B,Mg,24150
BM,2,3,B,Mn,127.1
BM,2,3,B,Na,105500
BM,2,3,B,Nd,2.1
BM,2,3,B,Pb,1.18
BM,2,3,B,Rb,1.1
BM,2,3,B,Sr,30.89
BM,2,3,B,Ti,114.1
BM,2,3,B,Zr,29.93
BM,2,4,B,Al,1624
BM,2,4,B,Ba,12.27
BM,2,4,B,Ca,67720
BM,2,4,B,Ce,4.65
BM,2,4,B,Fe,538
BM,2,4,B,Hf,0.82
BM,2,4,B,K,734.5
BM,2,4,B,La,2.6
BM,2,4,B,Li,2.88
BM,2,4,B,Mg,24310
BM,2,4,B,Mn,127.3
BM,2,4,B,Na,106260
BM,2,4,B,Nd,2.08
BM,2,4,B,Pb,1.1
BM,2,4,B,Rb,1.069
BM,2,4,B,Sr,30.64
BM,2,4,B,Ti,113.6
BM,2,4,B,Zr,30.12
BM,2,5,B,Al,1619
BM,2,5,B,Ba,13.16
BM,2,5,B,Ca,66830
BM,2,5,B,Ce,4.64
BM,2,5,B,Fe,541
BM,2,5,B,Hf,0.85
BM,2,5,B,K,731.6
BM,2,5,B,La,2.65
BM,2,5,B,Li,2.47
BM,2,5,B,Mg,24430
BM,2,5,B,Mn,127.7
BM,2,5,B,Na,106010
BM,2,5,B,Nd,2.33
BM,2,5,B,Pb,1.166
BM,2,5,B,Rb,1.07
BM,2,5,B,Sr,31.08
BM,2,5,B,Ti,115.6
BM,2,5,B,Zr,30.59
BM,2,6,B,Al,1608
BM,2,6,B,Ba,13.09
BM,2,6,B,Ca,66900
BM,2,6,B,Ce,4.62
BM,2,6,B,Fe,521
BM,2,6,B,Hf,0.72
BM,2,6,B,K,731
BM,2,6,B,La,2.72
BM,2,6,B,Li,3.05
BM,2,6,B,Mg,24290
BM,2,6,B,Mn,126.1
BM,2,6,B,Na,106000
BM,2,6,B,Nd,2.08
BM,2,6,B,Pb,1.173
BM,2,6,B,Rb,1.15
BM,2,6,B,Sr,30.87
BM,2,6,B,Ti,111.6
BM,2,6,B,Zr,30.01
BM,2,7,B,Al,1590
BM,2,7,B,Ba,13.26
BM,2,7,B,Ca,66870
BM,2,7,B,Ce,4.7
BM,2,7,B,Fe,540
BM,2,7,B,Hf,0.75
BM,2,7,B,K,737.6
BM,2,7,B,La,2.75
BM,2,7,B,Li,3.08
BM,2,7,B,Mg,24210
BM,2,7,B,Mn,125.5
BM,2,7,B,Na,106130
BM,2,7,B,Nd,2.05
BM,2,7,B,Pb,1.086
BM,2,7,B,Rb,1.032
BM,2,7,B,Sr,30.58
BM,2,7,B,Ti,113.9
BM,2,7,B,Zr,29.06
BM,2,8,B,Al,1602
BM,2,8,B,Ba,13.11
BM,2,8,B,Ca,67560
BM,2,8,B,Ce,4.75
BM,2,8,B,Fe,555
BM,2,8,B,Hf,0.72
BM,2,8,B,K,745.7
BM,2,8,B,La,2.67
BM,2,8,B,Li,2.97
BM,2,8,B,Mg,24300
BM,2,8,B,Mn,127.6
BM,2,8,B,Na,107300
BM,2,8,B,Nd,2.34
BM,2,8,B,Pb,1.167
BM,2,8,B,Rb,1.176
BM,2,8,B,Sr,30.76
BM,2,8,B,Ti,112.3
BM,2,8,B,Zr,29.7
BM,2,9,B,Al,1625
BM,2,9,B,Ba,11.98
BM,2,9,B,Ca,67360
BM,2,9,B,Ce,4.72
BM,2,9,B,Fe,546
BM,2,9,B,Hf,0.79
BM,2,9,B,K,734.7
BM,2,9,B,La,2.54
BM,2,9,B,Li,2.87
BM,2,9,B,Mg,24460
BM,2,9,B,Mn,126.9
BM,2,9,B,Na,106290
BM,2,9,B,Nd,2.36
BM,2,9,B,Pb,1.199
BM,2,9,B,Rb,1.113
BM,2,9,B,Sr,30.75
BM,2,9,B,Ti,115.2
BM,2,9,B,Zr,28.82
BM,2,10,B,Al,1636
BM,2,10,B,Ba,13.21
BM,2,10,B,Ca,68980
BM,2,10,B,Ce,4.64
BM,2,10,B,Fe,544
BM,2,10,B,Hf,0.95
BM,2,10,B,K,745.4
BM,2,10,B,La,2.51
BM,2,10,B,Li,3.21
BM,2,10,B,Mg,24450
BM,2,10,B,Mn,126.9
BM,2,10,B,Na,106200
BM,2,10,B,Nd,2.28
BM,2,10,B,Pb,1.24
BM,2,10,B,Rb,1.11
BM,2,10,B,Sr,30.93
BM,2,10,B,Ti,121.8
BM,2,10,B,Zr,29.64
BM,2,11,B,Al,1627
BM,2,11,B,Ba,13.29
BM,2,11,B,Ca,67890
BM,2,11,B,Ce,4.54
BM,2,11,B,Fe,528
BM,2,11,B,Hf,0.85
BM,2,11,B,K,742.7
BM,2,11,B,La,2.63
BM,2,11,B,Li,2.69
BM,2,11,B,Mg,24320
BM,2,11,B,Mn,126.8
BM,2,11,B,Na,105490
BM,2,11,B,Nd,2.13
BM,2,11,B,Pb,1.137
BM,2,11,B,Rb,1.096
BM,2,11,B,Sr,30.91
BM,2,11,B,Ti,116.9
BM,2,11,B,Zr,29.98
BM,2,12,B,Al,1634
BM,2,12,B,Ba,12.75
BM,2,12,B,Ca,67970
BM,2,12,B,Ce,4.77
BM,2,12,B,Fe,528
BM,2,12,B,Hf,0.79
BM,2,12,B,K,731.4
BM,2,12,B,La,2.72
BM,2,12,B,Li,3.02
BM,2,12,B,Mg,24590
BM,2,12,B,Mn,126.6
BM,2,12,B,Na,106380
BM,2,12,B,Nd,2.26
BM,2,12,B,Pb,1.172
BM,2,12,B,Rb,1.139
BM,2,12,B,Sr,31.23
BM,2,12,B,Ti,110.7
BM,2,12,B,Zr,29.92
BM,2,13,B,Al,1650
BM,2,13,B,Ba,13.64
BM,2,13,B,Ca,68490
BM,2,13,B,Ce,4.8
BM,2,13,B,Fe,525
BM,2,13,B,Hf,0.78
BM,2,13,B,K,734.3
BM,2,13,B,La,2.61
BM,2,13,B,Li,3.13
BM,2,13,B,Mg,24690
BM,2,13,B,Mn,126.6
BM,2,13,B,Na,106100
BM,2,13,B,Nd,2.14
BM,2,13,B,Pb,1.084
BM,2,13,B,Rb,1.058
BM,2,13,B,Sr,31.1
BM,2,13,B,Ti,120.2
BM,2,13,B,Zr,30.64
BM,2,14,B,Al,1651
BM,2,14,B,Ba,13.32
BM,2,14,B,Ca,67500
BM,2,14,B,Ce,4.75
BM,2,14,B,Fe,540
BM,2,14,B,Hf,0.66
BM,2,14,B,K,734.8
BM,2,14,B,La,2.59
BM,2,14,B,Li,2.68
BM,2,14,B,Mg,24510
BM,2,14,B,Mn,126.5
BM,2,14,B,Na,106610
BM,2,14,B,Nd,2.2
BM,2,14,B,Pb,1.16
BM,2,14,B,Rb,1.081
BM,2,14,B,Sr,30.83
BM,2,14,B,Ti,116.1
BM,2,14,B,Zr,29.84
BM,2,15,B,Al,1645
BM,2,15,B,Ba,13.48
BM,2,15,B,Ca,68020
BM,2,15,B,Ce,4.71
BM,2,15,B,Fe,529
BM,2,15,B,Hf,0.7
BM,2,15,B,K,740.8
BM,2,15,B,La,2.64
BM,2,15,B,Li,2.67
BM,2,15,B,Mg,24630
BM,2,15,B,Mn,125.9
BM,2,15,B,Na,107270
BM,2,15,B,Nd,2.26
BM,2,15,B,Pb,1.128
BM,2,15,B,Rb,1.127
BM,2,15,B,Sr,31.38
BM,2,15,B,Ti,121
BM,2,15,B,Zr,29.93
BM,2,16,B,Al,1642
BM,2,16,B,Ba,12.98
BM,2,16,B,Ca,68370
BM,2,16,B,Ce,4.69
BM,2,16,B,Fe,555
BM,2,16,B,Hf,0.74
BM,2,16,B,K,749
BM,2,16,B,La,2.54
BM,2,16,B,Li,3.19
BM,2,16,B,Mg,24500
BM,2,16,B,Mn,126.8
BM,2,16,B,Na,108170
BM,2,16,B,Nd,2.43
BM,2,16,B,Pb,1.091
BM,2,16,B,Rb,1.05
BM,2,16,B,Sr,30.92
BM,2,16,B,Ti,113.2
BM,2,16,B,Zr,29.72
BM,2,17,B,Al,1633
BM,2,17,B,Ba,12.58
BM,2,17,B,Ca,68060
BM,2,17,B,Ce,4.77
BM,2,17,B,Fe,539
BM,2,17,B,Hf,0.8
BM,2,17,B,K,753.7
BM,2,17,B,La,2.67
BM,2,17,B,Li,2.79
BM,2,17,B,Mg,24370
BM,2,17,B,Mn,125.5
BM,2,17,B,Na,107400
BM,2,17,B,Nd,2.23
BM,2,17,B,Pb,1.109
BM,2,17,B,Rb,1.102
BM,2,17,B,Sr,30.62
BM,2,17,B,Ti,113.9
BM,2,17,B,Zr,28.7
BM,2,18,B,Al,1662
BM,2,18,B,Ba,13.64
BM,2,18,B,Ca,68050
BM,2,18,B,Ce,4.69
BM,2,18,B,Fe,546
BM,2,18,B,Hf,0.83
BM,2,18,B,K,747
BM,2,18,B,La,2.66
BM,2,18,B,Li,2.56
BM,2,18,B,Mg,24480
BM,2,18,B,Mn,128.3
BM,2,18,B,Na,107350
BM,2,18,B,Nd,2.06
BM,2,18,B,Pb,1.078
BM,2,18,B,Rb,1.013
BM,2,18,B,Sr,30.82
BM,2,18,B,Ti,114.3
BM,2,18,B,Zr,28.5
BM,2,19,B,Al,1671
BM,2,19,B,Ba,12.84
BM,2,19,B,Ca,68270
BM,2,19,B,Ce,4.78
BM,2,19,B,Fe,524
BM,2,19,B,Hf,0.77
BM,2,19,B,K,738.6
BM,2,19,B,La,2.55
BM,2,19,B,Li,2.71
BM,2,19,B,Mg,24610
BM,2,19,B,Mn,126.8
BM,2,19,B,Na,106010
BM,2,19,B,Nd,2.32
BM,2,19,B,Pb,1.17
BM,2,19,B,Rb,1.07
BM,2,19,B,Sr,30.36
BM,2,19,B,Ti,122.2
BM,2,19,B,Zr,29.3
BM,2,20,B,Al,1652
BM,2,20,B,Ba,12.54
BM,2,20,B,Ca,67300
BM,2,20,B,Ce,4.56
BM,2,20,B,Fe,539
BM,2,20,B,Hf,0.87
BM,2,20,B,K,751.6
BM,2,20,B,La,2.56
BM,2,20,B,Li,3.02
BM,2,20,B,Mg,24330
BM,2,20,B,Mn,125.1
BM,2,20,B,Na,105900
BM,2,20,B,Nd,2.33
BM,2,20,B,Pb,1.146
BM,2,20,B,Rb,1.14
BM,2,20,B,Sr,30.08
BM,2,20,B,Ti,114.8
BM,2,20,B,Zr,28.91
BM,3,1,B,Al,1666
BM,3,1,B,Ba,12.88
BM,3,1,B,Ca,67560
BM,3,1,B,Ce,4.59
BM,3,1,B,Fe,524
BM,3,1,B,Hf,0.75
BM,3,1,B,K,724.4
BM,3,1,B,La,2.71
BM,3,1,B,Li,2.77
BM,3,1,B,Mg,24480
BM,3,1,B,Mn,127.3
BM,3,1,B,Na,106550
BM,3,1,B,Nd,2.22
BM,3,1,B,Pb,1.2
BM,3,1,B,Rb,1.07
BM,3,1,B,Sr,30.35
BM,3,1,B,Ti,119.7
BM,3,1,B,Zr,29.3
BM,3,2,B,Al,1678
BM,3,2,B,Ba,12.62
BM,3,2,B,Ca,67540
BM,3,2,B,Ce,4.7
BM,3,2,B,Fe,532
BM,3,2,B,Hf,0.81
BM,3,2,B,K,715.9
BM,3,2,B,La,2.55
BM,3,2,B,Li,3.19
BM,3,2,B,Mg,24420
BM,3,2,B,Mn,127.8
BM,3,2,B,Na,105430
BM,3,2,B,Nd,2.16
BM,3,2,B,Pb,1.06
BM,3,2,B,Rb,1.051
BM,3,2,B,Sr,30.68
BM,3,2,B,Ti,114.6
BM,3,2,B,Zr,29.52
BM,3,3,B,Al,1691
BM,3,3,B,Ba,12.73
BM,3,3,B,Ca,67510
BM,3,3,B,Ce,4.59
BM,3,3,B,Fe,553
BM,3,3,B,Hf,0.67
BM,3,3,B,K,725.7
BM,3,3,B,La,2.39
BM,3,3,B,Li,2.74
BM,3,3,B,Mg,24400
BM,3,3,B,Mn,125.3
BM,3,3,B,Na,106420
BM,3,3,B,Nd,1.98
BM,3,3,B,Pb,1.033
BM,3,3,B,Rb,1.04
BM,3,3,B,Sr,30.42
BM,3,3,B,Ti,114.6
BM,3,3,B,Zr,30.07
BM,3,4,B,Al,1673
BM,3,4,B,Ba,12.6
BM,3,4,B,Ca,67570
BM,3,4,B,Ce,4.53
BM,3,4,B,Fe,532
BM,3,4,B,Hf,0.74
BM,3,4,B,K,726.6
BM,3,4,B,La,2.5
BM,3,4,B,Li,2.33
BM,3,4,B,Mg,24270
BM,3,4,B,Mn,126.3
BM,3,4,B,Na,105820
BM,3,4,B,Nd,2.37
BM,3,4,B,Pb,1.133
BM,3,4,B,Rb,1.05
BM,3,4,B,Sr,29.78
BM,3,4,B,Ti,112.9
BM,3,4,B,Zr,29.24
BM,3,5,B,Al,1672
BM,3,5,B,Ba,12.7
BM,3,5,B,Ca,67870
BM,3,5,B,Ce,4.74
BM,3,5,B,Fe,547
BM,3,5,B,Hf,0.66
BM,3,5,B,K,723.1
BM,3,5,B,La,2.46
BM,3,5,B,Li,2.71
BM,3,5,B,Mg,24460
BM,3,5,B,Mn,125.8
BM,3,5,B,Na,106390
BM,3,5,B,Nd,2.33
BM,3,5,B,Pb,1.203
BM,3,5,B,Rb,1.08
BM,3,5,B,Sr,30.2
BM,3,5,B,Ti,112.9
BM,3,5,B,Zr,29.03
BM,4,1,B,Al,1691
BM,4,1,B,Ba,12.2
BM,4,1,B,Ca,67660
BM,4,1,B,Ce,4.64
BM,4,1,B,Fe,545
BM,4,1,B,Hf,0.84
BM,4,1,B,K,727.6
BM,4,1,B,La,2.55
BM,4,1,B,Li,3.23
BM,4,1,B,Mg,24520
BM,4,1,B,Mn,126.5
BM,4,1,B,Na,106410
BM,4,1,B,Nd,2.32
BM,4,1,B,Pb,1.12
BM,4,1,B,Rb,1.05
BM,4,1,B,Sr,30.23
BM,4,1,B,Ti,113.5
BM,4,1,B,Zr,29.46
BM,4,2,B,Al,1689
BM,4,2,B,Ba,12.71
BM,4,2,B,Ca,67490
BM,4,2,B,Ce,4.67
BM,4,2,B,Fe,530
BM,4,2,B,Hf,0.85
BM,4,2,B,K,731.1
BM,4,2,B,La,2.58
BM,4,2,B,Li,2.67
BM,4,2,B,Mg,24490
BM,4,2,B,Mn,125.9
BM,4,2,B,Na,106190
BM,4,2,B,Nd,2.14
BM,4,2,B,Pb,1.15
BM,4,2,B,Rb,1.07
BM,4,2,B,Sr,30.51
BM,4,2,B,Ti,112.7
BM,4,2,B,Zr,29.91
BM,4,3,B,Al,1689
BM,4,3,B,Ba,12.9
BM,4,3,B,Ca,66920
BM,4,3,B,Ce,4.57
BM,4,3,B,Fe,516
BM,4,3,B,Hf,0.82
BM,4,3,B,K,727.6
BM,4,3,B,La,2.52
BM,4,3,B,Li,3.03
BM,4,3,B,Mg,24340
BM,4,3,B,Mn,125
BM,4,3,B,Na,105010
BM,4,3,B,Nd,2.22
BM,4,3,B,Pb,1.08
BM,4,3,B,Rb,1.05
BM,4,3,B,Sr,30.14
BM,4,3,B,Ti,115.8
BM,4,3,B,Zr,29.74
BM,4,4,B,Al,1690
BM,4,4,B,Ba,12.82
BM,4,4,B,Ca,68030
BM,4,4,B,Ce,4.51
BM,4,4,B,Fe,540
BM,4,4,B,Hf,0.91
BM,4,4,B,K,739.2
BM,4,4,B,La,2.55
BM,4,4,B,Li,2.91
BM,4,4,B,Mg,24430
BM,4,4,B,Mn,125.1
BM,4,4,B,Na,106060
BM,4,4,B,Nd,2.19
BM,4,4,B,Pb,1.09
BM,4,4,B,Rb,1.15
BM,4,4,B,Sr,30.2
BM,4,4,B,Ti,113.9
BM,4,4,B,Zr,29.16
BM,4,5,B,Al,1690
BM,4,5,B,Ba,12.06
BM,4,5,B,Ca,67580
BM,4,5,B,Ce,4.75
BM,4,5,B,Fe,529
BM,4,5,B,Hf,0.89
BM,4,5,B,K,735.5
BM,4,5,B,La,2.42
BM,4,5,B,Li,2.45
BM,4,5,B,Mg,24550
BM,4,5,B,Mn,125.6
BM,4,5,B,Na,107560
BM,4,5,B,Nd,2.55
BM,4,5,B,Pb,1.1
BM,4,5,B,Rb,1.05
BM,4,5,B,Sr,30.99
BM,4,5,B,Ti,118.9
BM,4,5,B,Zr,28.8
BM,5,1,B,Al,1683
BM,5,1,B,Ba,13.37
BM,5,1,B,Ca,67640
BM,5,1,B,Ce,4.61
BM,5,1,B,Fe,536
BM,5,1,B,Hf,0.85
BM,5,1,B,K,730.4
BM,5,1,B,La,2.58
BM,5,1,B,Li,2.6
BM,5,1,B,Mg,24330
BM,5,1,B,Mn,124
BM,5,1,B,Na,106470
BM,5,1,B,Nd,2.37
BM,5,1,B,Pb,1.16
BM,5,1,B,Rb,1.07
BM,5,1,B,Sr,30.48
BM,5,1,B,Ti,112.1
BM,5,1,B,Zr,28.58
BM,5,2,B,Al,1696
BM,5,2,B,Ba,11.91
BM,5,2,B,Ca,67810
BM,5,2,B,Ce,4.56
BM,5,2,B,Fe,528
BM,5,2,B,Hf,0.74
BM,5,2,B,K,724.2
BM,5,2,B,La,2.49
BM,5,2,B,Li,3.07
BM,5,2,B,Mg,24410
BM,5,2,B,Mn,125.6
BM,5,2,B,Na,105890
BM,5,2,B,Nd,2.38
BM,5,2,B,Pb,1.08
BM,5,2,B,Rb,1.1
BM,5,2,B,Sr,29.97
BM,5,2,B,Ti,115
BM,5,2,B,Zr,29
BM,5,3,B,Al,1690
BM,5,3,B,Ba,12.86
BM,5,3,B,Ca,66950
BM,5,3,B,Ce,4.36
BM,5,3,B,Fe,548
BM,5,3,B,Hf,0.68
BM,5,3,B,K,723.5
BM,5,3,B,La,2.51
BM,5,3,B,Li,2.3
BM,5,3,B,Mg,24170
BM,5,3,B,Mn,123.9
BM,5,3,B,Na,105210
BM,5,3,B,Nd,2.15
BM,5,3,B,Pb,1.08
BM,5,3,B,Rb,1.03
BM,5,3,B,Sr,30.45
BM,5,3,B,Ti,114.7
BM,5,3,B,Zr,29.68
BM,5,4,B,Al,1677
BM,5,4,B,Ba,13.43
BM,5,4,B,Ca,68080
BM,5,4,B,Ce,4.6
BM,5,4,B,Fe,536
BM,5,4,B,Hf,0.84
BM,5,4,B,K,728.7
BM,5,4,B,La,2.54
BM,5,4,B,Li,2.34
BM,5,4,B,Mg,24330
BM,5,4,B,Mn,125.5
BM,5,4,B,Na,106050
BM,5,4,B,Nd,2.37
BM,5,4,B,Pb,1.081
BM,5,4,B,Rb,1.25
BM,5,4,B,Sr,30.39
BM,5,4,B,Ti,110.6
BM,5,4,B,Zr,29.09
BM,5,5,B,Al,1680
BM,5,5,B,Ba,12.76
BM,5,5,B,Ca,67340
BM,5,5,B,Ce,4.57
BM,5,5,B,Fe,532
BM,5,5,B,Hf,0.69
BM,5,5,B,K,722.4
BM,5,5,B,La,2.48
BM,5,5,B,Li,2.7
BM,5,5,B,Mg,24180
BM,5,5,B,Mn,125.3
BM,5,5,B,Na,105250
BM,5,5,B,Nd,2.24
BM,5,5,B,Pb,1.08
BM,5,5,B,Rb,1.01
BM,5,5,B,Sr,30.11
BM,5,5,B,Ti,113.3
BM,5,5,B,Zr,29.16
BM,6,1,B,Al,1631
BM,6,1,B,Ba,12.6
BM,6,1,B,Ca,67070
